"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_id","gene_name","gene_symbol"
"105369779",19.2382405726817,-0.875641008695976,0.824275601753616,-1.062315816255,0.288092336581618,0.593854691649826,"ENSG00000258056","CD63 antisense RNA 1","CD63-AS1"
"10220",75.6536021980421,-0.45307724674001,0.533218345283672,-0.849703035815418,0.39549021019241,0.693929999325132,"ENSG00000135414","growth differentiation factor 11","GDF11"
"84324",292.379663728147,1.24582026219693,0.463105455110217,2.69014378571816,0.0071421238760326,0.0673242064593461,"ENSG00000205323","SAP domain containing ribonucleoprotein","SARNP"
"29095",151.663674729146,-0.348494064743098,0.461056779632585,-0.755859321753846,0.449733545228559,0.735317919689183,"ENSG00000123353","ORMDL sphingolipid biosynthesis regulator 2","ORMDL2"
"85406",238.40290773968,-0.0814526418371114,0.425683261200605,-0.191345653590843,0.848254795413433,0.947695902460107,"ENSG00000135392","DnaJ heat shock protein family (Hsp40) member C14","DNAJC14"
"440104",70.012009266058,0.723501061771849,0.53950966540162,1.34103447661732,0.17990925917618,0.468457514257461,"ENSG00000293491","transmembrane protein 198B (pseudogene)","TMEM198B"
"4327",16.2664100147702,0.324379752865638,0.867025558516221,0.374129401007236,0.708308045616405,0.886353875728495,"ENSG00000123342","matrix metallopeptidase 19","MMP19"
"84305",91.0905224036045,0.420714748271048,0.515328237893095,0.816401503614721,0.414270536933572,0.709583197903913,"ENSG00000170473","PYM homolog 1, exon junction complex associated factor","PYM1"
"1606",587.823889156266,-0.242172027757779,0.385318423819446,-0.628498438660842,0.529677469147426,0.791262656613354,"ENSG00000065357","diacylglycerol kinase alpha","DGKA"
"6490",4.3449455314687,-2.15887490210262,1.67104206113394,-1.29193331054614,0.196380240755483,NA,"ENSG00000185664","premelanosome protein","PMEL"
"1017",73.745505602456,0.358124730269895,0.52695783143097,0.679607947560807,0.496752736037245,0.768246571538235,"ENSG00000123374","cyclin dependent kinase 2","CDK2"
"5869",643.901602025349,-1.66265213393928,0.409259843470258,-4.06258312528557,4.85326566311386e-05,0.00183382151157658,"ENSG00000111540","RAB5B, member RAS oncogene family","RAB5B"
"6821",354.302433942455,-1.57112604048572,0.423506903282563,-3.70980030858544,0.000207422787349566,0.0054295248602501,"ENSG00000139531","sulfite oxidase","SUOX"
"64375",34.4165999858667,0.105004070711621,0.656921920121766,0.159842543680317,0.873005109904336,0.95818253831536,"ENSG00000123411","IKAROS family zinc finger 4","IKZF4"
"105369780",3.76319719057728,0.577466479543948,1.6658826288592,0.346642956436491,0.728859569976669,NA,NA,NA,NA
"6231",1663.13260522859,-0.910683988023479,0.583531058691171,-1.56064355865838,0.11860787521559,0.372855214778786,"ENSG00000197728","ribosomal protein S26","RPS26"
"5036",555.250721679505,0.255357652391741,0.423273613429062,0.603292159704959,0.546314347766848,0.803423319733822,"ENSG00000170515","proliferation-associated 2G4","PA2G4"
"6171",19691.9009787694,0.815506416503298,0.409660265798175,1.99068956544853,0.0465150265847602,0.217928194605167,"ENSG00000229117","ribosomal protein L41","RPL41"
"84872",38.8075608116539,-0.213257346246307,0.65693022753019,-0.32462708718409,0.74546332400081,0.902714932777038,"ENSG00000135482","zinc finger CCCH-type containing 10","ZC3H10"
"23344",664.62774888043,-1.86511091181522,0.422160994032708,-4.41800862272632,9.96144477751354e-06,0.000531786441376719,"ENSG00000139641","extended synaptotagmin 1","ESYT1"
"107987175",4.85689802122352,1.30192037845799,1.51297235446473,0.860505067799867,0.38951069116855,NA,NA,NA,NA
"140465",43.0314675213497,-0.122195330955587,0.688920194944305,-0.177372258575561,0.859215996256508,0.952077117615483,"ENSG00000196465","myosin light chain 6B","MYL6B"
"4637",8286.81659508225,0.257524689411367,0.386995325771782,0.665446511266738,0.505764944462517,0.775734216923919,"ENSG00000092841","myosin light chain 6","MYL6"
"6601",658.722064319075,-0.377667897747533,0.388340471124615,-0.972517483572664,0.330793171311651,0.632597282767211,"ENSG00000139613","SWI/SNF related BAF chromatin remodeling complex subunit C2","SMARCC2"
"10193",297.140047222379,-0.184836295391687,0.420535757036657,-0.439525753277563,0.660280625709937,0.864556213697574,"ENSG00000181852","ring finger protein 41","RNF41"
"79035",124.462708741613,0.547471912576974,0.46666122357857,1.17316778192692,0.240728529205068,0.542816049670766,"ENSG00000139579","nucleic acid binding protein 2","NABP2"
"283373",210.858318738782,-0.742276237489056,0.437189948287055,-1.69783463777553,0.0895389764178246,0.318614883895936,"ENSG00000139645","ankyrin repeat domain 52","ANKRD52"
"93058",33.8509104015799,-0.0798752790959492,0.665891259420898,-0.119952436626686,0.904520825888295,0.97012700214979,"ENSG00000135469","coenzyme Q10A","COQ10A"
"1431",821.198021387557,0.0197299546667775,0.386318220988641,0.0510717682854458,0.959268332269412,0.988787978265446,"ENSG00000062485","citrate synthase","CS"
"10330",170.40069634894,-0.408276222130388,0.450724516475618,-0.90582208689878,0.365030028544007,0.66297495195464,"ENSG00000257727","canopy FGF signaling regulator 2","CNPY2"
"112268098",12.7987828456483,-0.661947997662923,0.97221590002568,-0.680865225147458,0.495956773817467,NA,NA,"CNPY2 antisense RNA 1","CNPY2-AS1"
"9924",135.81374237068,-0.722664109350289,0.455561206783696,-1.58631617132715,0.112667605729179,0.361574350823775,"ENSG00000135473","poly(A) specific ribonuclease subunit PAN2","PAN2"
"51561",34.6082815806022,1.12170063472312,0.685015836716801,1.6374813173653,0.101529939481856,0.341180140534083,"ENSG00000110944","interleukin 23 subunit alpha","IL23A"
"6773",571.641682270268,-1.41036461137274,0.388588247829095,-3.6294577081318,0.00028401725669891,0.0068607096894625,"ENSG00000170581","signal transducer and activator of transcription 2","STAT2"
"8914",57.7826128672379,-0.616321930580682,0.583569022614891,-1.05612516548433,0.29091103445616,0.59620526603199,"ENSG00000111602","timeless circadian regulator","TIMELESS"
"283377",36.6787682879005,-0.497927361967057,0.652429331130069,-0.763189725245185,0.445350255552566,0.732185768071787,"ENSG00000176422","SPRY domain containing 4","SPRYD4"
"27165",12.6505313923348,0.283193827099458,0.989372201136611,0.286235884507488,0.77469746111971,NA,"ENSG00000135423","glutaminase 2","GLS2"
"5939",132.084323092498,0.241990799734307,0.52412712080859,0.461702495686502,0.64429468113159,0.855478028073869,"ENSG00000076067","RNA binding motif single stranded interacting protein 2","RBMS2"
"11176",2165.09315407843,0.22628534186781,0.438708027825861,0.515799409892793,0.605994514752771,0.834873069248436,"ENSG00000076108","bromodomain adjacent to zinc finger domain 2A","BAZ2A"
"506",2538.55233981998,0.0995677076249419,0.368710659924679,0.270042931889417,0.787127225205682,0.919529586406219,"ENSG00000110955","ATP synthase F1 subunit beta","ATP5F1B"
"692090",4.83742199614127,0.388178937345973,1.48732122714699,0.260991997062118,0.794098678854245,NA,NA,"small nucleolar RNA, C/D box 59B","SNORD59B"
"26789",8.13211103146949,0.644697792679189,1.17790850515334,0.547324168098489,0.584156042789556,NA,"ENSG00000207031","small nucleolar RNA, C/D box 59A","SNORD59A"
"10728",1083.05591633354,0.739921854494323,0.423045711651667,1.74903523216321,0.0802849294790449,0.297724207571862,"ENSG00000110958","prostaglandin E synthase 3","PTGES3"
"4666",7136.15122364411,1.18741124195204,0.437245658836521,2.71566159195647,0.00661434889666879,0.0638798056619796,"ENSG00000196531","nascent polypeptide associated complex subunit alpha","NACA"
"5557",30.6410317737977,0.0295076342910747,0.779629570487835,0.0378482748834308,0.969808654132643,0.991357688122271,"ENSG00000198056","DNA primase subunit 1","PRIM1"
"8608",3.52428923211933,1.21891396330977,1.74237142156409,0.699571829647879,0.484194740267006,NA,"ENSG00000139547","retinol dehydrogenase 16","RDH16"
"9880",100.186013830629,-0.234143782872082,0.498723186837776,-0.469486458724134,0.638721961729408,0.853690169139263,"ENSG00000166860","zinc finger and BTB domain containing 39","ZBTB39"
"4640",3.78904282727362,0.0408851452914614,1.64097123928081,0.0249152113777327,0.980122594075959,NA,"ENSG00000166866","myosin IA","MYO1A"
"23306",36.2143122301683,-1.16742387714563,0.666607739715328,-1.75129061304354,0.0798958638275575,0.296918998372713,"ENSG00000166881","nuclear envelope integral membrane protein 1","NEMP1"
"4665",165.418473627958,1.14730132845486,0.539127106755299,2.12807205217304,0.0333311100952893,0.177907792751233,"ENSG00000166886","NGFI-A binding protein 2","NAB2"
"6778",3300.87116556726,-1.64603810897506,0.4037012310533,-4.07736707832268,4.55485532100398e-05,0.00175578515198125,"ENSG00000166888","signal transducer and activator of transcription 6","STAT6"
"4035",1804.7911787109,-1.34175743358639,0.561706526551774,-2.38871611804695,0.0169073609469534,0.118157189146525,"ENSG00000123384","LDL receptor related protein 1","LRP1"
"105751187",14.3474458444123,-1.30955689222426,1.0627856715008,-1.23219283750314,0.217877058223245,NA,"ENSG00000259125","LRP1 antisense RNA","LRP1-AS"
"11247",11.969777419817,-2.54914381622515,1.11772375485945,-2.28065638324534,0.0225687880501687,NA,"ENSG00000182379","neurexophilin 4","NXPH4"
"6472",470.72189723164,-0.192088093438509,0.444248894650002,-0.43238845555225,0.665459107199936,0.867054453332003,"ENSG00000182199","serine hydroxymethyltransferase 2","SHMT2"
"246329",86.5732516724881,0.120645991761322,0.527444362983367,0.228736906161847,0.819073408160871,0.934487027256893,"ENSG00000185482","SH3 and cysteine rich domain 3","STAC3"
"22864",929.539142121788,-0.0144317925642715,0.375942514873154,-0.0383882960647345,0.969378092492281,0.991325423641388,"ENSG00000179912","R3H domain containing 2","R3HDM2"
"2735",136.635416108715,-0.759799671800955,0.455627118367949,-1.66759097773317,0.0953969505058882,0.329468011868516,"ENSG00000111087","GLI family zinc finger 1","GLI1"
"64333",2866.25289440188,-1.28585454126588,0.385000956064722,-3.33987363150787,0.000838165195346706,0.0149551976809455,"ENSG00000123329","Rho GTPase activating protein 9","ARHGAP9"
"4141",568.771421636927,-0.065263034866203,0.382784272492304,-0.170495601716539,0.864620393047251,0.953984639988344,"ENSG00000166986","methionyl-tRNA synthetase 1","MARS1"
"102465454",2.95124058536519,0.443003811365954,1.84594906564906,0.239987017848831,0.810340320815073,NA,"ENSG00000284152","microRNA 6758","MIR6758"
"1649",737.65305607669,1.64182751217541,0.443889249027715,3.69873232066699,0.000216678966677056,0.00558438893694085,"ENSG00000175197","DNA damage inducible transcript 3","DDIT3"
"693201",8.02384163543192,1.09374063276194,1.24747028327702,0.876766883687809,0.380613269901376,NA,"ENSG00000208028","microRNA 616","MIR616"
"114785",919.652794264877,-1.0850446986775,0.40534785910649,-2.67682355858316,0.00743237635953702,0.0687615485567733,"ENSG00000166987","methyl-CpG binding domain protein 6","MBD6"
"10540",567.850599538942,0.261608084491836,0.383062154069046,0.682939000141167,0.494645388699284,0.767146385124839,"ENSG00000175203","dynactin subunit 2","DCTN2"
"3798",5.87174868478183,0.00196977603139558,1.34470458026806,0.0014648392370337,0.998831227806696,NA,"ENSG00000155980","kinesin family member 5A","KIF5A"
"79837",175.668072264393,-0.528995329205822,0.441217044337607,-1.19894581588523,0.230549015145413,0.532428112324766,"ENSG00000166908","phosphatidylinositol-5-phosphate 4-kinase type 2 gamma","PIP4K2C"
"196403",104.221017721589,0.800974826293421,0.480926797540947,1.66548179554337,0.0958166725852214,0.330490926379557,"ENSG00000178498","deltex E3 ubiquitin ligase 3","DTX3"
"115557",4.23409361868895,0.645095400143017,1.62725109580078,0.396432610681735,0.691785912703404,NA,"ENSG00000240771","Rho guanine nucleotide exchange factor 25","ARHGEF25"
"10956",3017.74052938094,-0.474439437325473,0.379560113893552,-1.24997179618966,0.21130985031565,0.508785202778763,"ENSG00000135506","OS9 endoplasmic reticulum lectin","OS9"
"116986",311.077721381143,-0.997267564062148,0.421263688608539,-2.36732381885604,0.0179172484338835,0.122391080725807,"ENSG00000135439","ArfGAP with GTPase domain, ankyrin repeat and PH domain 2","AGAP2"
"100130776",68.6520953984079,-0.78961726838954,0.536436318691081,-1.47196832294321,0.141029431863341,0.409643796005223,"ENSG00000255737","AGAP2 antisense RNA 1","AGAP2-AS1"
"6302",86.8511658172912,-0.728715268953924,0.507128138200156,-1.43694505207343,0.150733607259839,0.425193265017024,"ENSG00000135452","tetraspanin 31","TSPAN31"
"1019",89.5229878072514,-1.10347142810155,0.530720357288762,-2.07919559320985,0.0375993765433667,0.191229874375649,"ENSG00000135446","cyclin dependent kinase 4","CDK4"
"92979",155.718834283941,-0.472491833824878,0.489879007486836,-0.964507208114189,0.334791696336873,0.635609070691039,"ENSG00000139266","membrane associated ring-CH-type finger 9","MARCHF9"
"1594",3.85066311144992,3.91594281436282,2.09903021780362,1.86559620778608,0.0620978805928304,NA,"ENSG00000111012","cytochrome P450 family 27 subfamily B member 1","CYP27B1"
"4234",9.58719700911753,1.27577854680934,1.15802670285069,1.10168318542982,0.270599429519151,NA,"ENSG00000037897","methyltransferase 1, tRNA methylguanosine","METTL1"
"25895",15.8014886333617,0.0433040808944847,0.92557985809566,0.0467858937461981,0.962683871881864,0.989640523037284,"ENSG00000123427","EEF1A lysine methyltransferase 3","EEF1AKMT3"
"10102",122.52064628173,1.00778211241555,0.484781013400297,2.07883989793015,0.0376320683890748,0.191248687983383,"ENSG00000123297","Ts translation elongation factor, mitochondrial","TSFM"
"10677",31.1624159086689,-1.62200988846768,0.791359800436591,-2.0496490819635,0.0403986871296308,0.199326019566928,"ENSG00000135407","advillin","AVIL"
"10106",2507.51435255058,-0.507759535239098,0.398433532239039,-1.27438956351312,0.20252538916096,0.497431450939256,"ENSG00000175215","CTD small phosphatase 2","CTDSP2"
"105369783",5.92065712040093,-0.649069676359338,1.52056441340082,-0.426861019920663,0.669480558632027,NA,NA,"uncharacterized LOC105369783","LOC105369783"
"100506844",29.6243317707988,0.849242432171016,0.693332914425154,1.22486963261383,0.220624343758728,0.520654767487076,"ENSG00000257698","GIHCG inhibitor of miR-200b/200a/429 expression","GIHCG"
"91419",16.8075408561851,1.13054906740645,0.930584287186587,1.21488089039673,0.224411523195938,0.52575415662133,"ENSG00000166896","ATP23 metallopeptidase and ATP synthase assembly factor homolog","ATP23"
"9194",119.701397466495,-1.22373074317775,0.483508647383476,-2.53093869116925,0.011375773059325,0.0907889859436346,"ENSG00000118596","solute carrier family 16 member 7","SLC16A7"
"338811",21.0932675579273,0.411901265764925,0.830976759094196,0.495683256188677,0.620117902240415,0.843557109769937,"ENSG00000198673","TAFA chemokine like family member 2","TAFA2"
"9958",2491.9644878599,0.245583360871103,0.38448045951086,0.638740811908978,0.522991558179989,0.787608093021339,"ENSG00000135655","ubiquitin specific peptidase 15","USP15"
"102465133",58.5170706815038,1.49667179750735,0.574813611571845,2.60375148983451,0.00922095895270753,0.0790131626850839,"ENSG00000284360","microRNA 6125","MIR6125"
"23041",263.760909545257,-0.383146324358737,0.411034773811078,-0.932150632430044,0.351258684369833,0.651955511986238,"ENSG00000061987","MON2 homolog, regulator of endosome-to-Golgi trafficking","MON2"
"283416",3.31077415510734,-0.69099182413701,1.84709961564354,-0.374095591967444,0.708333198103535,NA,"ENSG00000221949","long intergenic non-protein coding RNA 1465","LINC01465"
"57460",22.4172879679178,-0.51386525156152,0.797103112902519,-0.644665970115666,0.519143673536305,0.784285721393902,"ENSG00000111110","protein phosphatase, Mg2+/Mn2+ dependent 1H","PPM1H"
"10329",22.9718242904298,0.360410423524242,0.795417237205661,0.453108641183564,0.650470513327705,0.859610774266436,"ENSG00000118600","ribitol xylosyltransferase 1","RXYLT1"
"104169670",3.03421422189658,0.542520990576978,1.82280466069398,0.297629802181014,0.765985725990034,NA,"ENSG00000255850","RXYLT1 antisense RNA 1","RXYLT1-AS1"
"113218505",10.7988953123923,-1.14473375848259,1.07255680748054,-1.067294292012,0.28583896482007,NA,NA,"microRNA 10527","MIR10527"
"144577",36.3710413607333,0.975307810431217,0.664569647860691,1.46757802371929,0.14221888110011,0.411401330794782,"ENSG00000174206","KICSTOR subunit 2","KICS2"
"11260",362.366832212239,0.500457788126953,0.43288976276139,1.15608598580514,0.247645987699543,0.549737477510632,"ENSG00000184575","exportin for tRNA","XPOT"
"29110",333.146402723949,0.891532718849035,0.484334348226346,1.84073816386112,0.0656599383793738,0.266545473676026,"ENSG00000183735","TANK binding kinase 1","TBK1"
"107984521",40.5543167762041,0.647566545849423,0.714167345669233,0.90674342613999,0.364542493227386,0.662915540366241,NA,"uncharacterized LOC107984521","LOC107984521"
"105369804",3.24936737354963,0.344476040647384,1.79633893011748,0.191765615537184,0.847925805871464,NA,"ENSG00000256670","RASSF3 divergent transcript","RASSF3-DT"
"283349",2083.60391859795,-0.362941070999672,0.414664653527123,-0.875264066788689,0.381430240925273,0.679076526472794,"ENSG00000153179","Ras association domain family member 3","RASSF3"
"2799",1628.04634746291,-0.980409706223362,0.440898241638479,-2.22366435978501,0.0261710348388993,0.154296599333324,"ENSG00000135677","glucosamine (N-acetyl)-6-sulfatase","GNS"
"23329",58.6156600599792,0.0848836377234637,0.598477810917863,0.14183255615322,0.887212267921762,0.964113038489275,"ENSG00000111490","TBC1 domain family member 30","TBC1D30"
"23592",398.169264523142,0.570250887500172,0.393246726227406,1.45010968805983,0.147027933915056,0.419148687989724,"ENSG00000174106","LEM domain containing 3","LEMD3"
"253827",54.2768734653422,0.434309194104129,0.5951910909841,0.729697068190377,0.465575373603358,0.745455613756107,"ENSG00000174099","methionine sulfoxide reductase B3","MSRB3"
"84298",327.084441006353,0.790585728479792,0.447940831483634,1.76493338609315,0.0775749618444387,0.292275167210105,"ENSG00000139233","LLP homolog, long-term synaptic facilitation factor","LLPH"
"103625681",2.52286979967132,-0.88272588452262,2.08113188633777,-0.424156628571955,0.671451588920864,NA,"ENSG00000239335","LLPH divergent transcript","LLPH-DT"
"51643",705.736075926751,-1.08461081019305,0.405703562214221,-2.67340716525517,0.00750850550896417,0.0692169329344623,"ENSG00000155957","transmembrane BAX inhibitor motif containing 4","TMBIM4"
"11213",1154.13384461649,0.612932935313109,0.50088390190161,1.22370260450796,0.221064436790972,0.521147271835234,"ENSG00000090376","interleukin 1 receptor associated kinase 3","IRAK3"
"102465249",9.52023712043864,-0.995614835625469,1.20166806655516,-0.828527330745844,0.407371923375224,NA,"ENSG00000284011","microRNA 6502","MIR6502"
"92797",78.9247379739193,0.473093751093528,0.511438332315211,0.925025992775897,0.354952387004295,0.654754311868085,"ENSG00000127311","DNA helicase B","HELB"
"23426",8.94669516217595,0.20311811038857,1.36711308605571,0.148574475996416,0.881889414641688,NA,"ENSG00000155974","glutamate receptor interacting protein 1","GRIP1"
"55832",355.107212723687,0.701899701918486,0.412532364506036,1.70144154085689,0.0888601064085782,0.316958075552305,"ENSG00000111530","cullin associated and neddylation dissociated 1","CAND1"
"8445",711.623697654356,0.131043028971572,0.412736387770463,0.317498124358373,0.750865662456843,0.904745437440117,"ENSG00000127334","dual specificity tyrosine phosphorylation regulated kinase 2","DYRK2"
"105369816",7.0051923200723,0.210742150125983,1.2570204272941,0.167652128438066,0.86685695898157,NA,NA,"uncharacterized LOC105369816","LOC105369816"
"100885789",6.09336856998876,-2.27027056191067,1.51305453999057,-1.50045520627751,0.133496528343982,NA,NA,"IFNG antisense RNA 1","IFNG-AS1"
"3458",24.6622063158434,4.9351124893945,1.07891516978468,4.57414320199002,4.78172717693e-06,0.000301699918484036,"ENSG00000111537","interferon gamma","IFNG"
"105369818",2.64101001615312,-0.374832749691836,1.98586314528717,-0.188750544357191,0.850288334864082,NA,NA,"uncharacterized LOC105369818","LOC105369818"
"56890",119.060658382301,0.102601721080155,0.50680759388327,0.202447087057236,0.839567220255382,0.943305429494833,"ENSG00000111554","Mdm1 nuclear protein","MDM1"
"105369819",7.40103723289735,0.710279845130328,1.22849087176654,0.578172668152562,0.563147549658012,NA,NA,"uncharacterized LOC105369819","LOC105369819"
"100507195",23.8068430814034,-0.934927885048729,0.823591291440116,-1.13518427740285,0.256298115725102,0.560995515617569,NA,"long intergenic non-protein coding RNA 2384","LINC02384"
"5908",1988.68260180218,0.378307273298451,0.45467559132335,0.83203778807957,0.405387615358611,0.70266486238652,"ENSG00000127314","RAP1B, member of RAS oncogene family","RAP1B"
"100379132",6.54351971327491,1.44325259854435,1.43002169311251,1.00925224106429,0.312853678273795,NA,"ENSG00000206650","small nucleolar RNA, H/ACA box 70G","SNORA70G"
"57122",79.974487976964,0.422240959850236,0.514652289802871,0.820439291180397,0.411965724361927,0.708011503156256,"ENSG00000111581","nucleoporin 107","NUP107"
"55508",152.465263761407,-0.678975431149455,0.476770716599256,-1.42411311666224,0.154413730031713,0.43133096025145,"ENSG00000175782","solute carrier family 35 member E3","SLC35E3"
"4193",644.327672103082,-0.204202948180055,0.416237421548022,-0.490592478255816,0.623714707438572,0.845976045710994,"ENSG00000135679","MDM2 proto-oncogene","MDM2"
"1368",85.9178390813899,0.13779800954762,0.497777856175585,0.276826314867275,0.781913474152096,0.916853344439958,"ENSG00000135678","carboxypeptidase M","CPM"
"11052",537.940358896232,0.652372280770576,0.392150129560554,1.66357787896597,0.096196815595683,0.330661274402446,"ENSG00000111605","cleavage and polyadenylation specific factor 6","CPSF6"
"100302182",4.41626814222282,-0.861753322409944,1.57082078013028,-0.548600663621518,0.583279530325339,NA,"ENSG00000283476","microRNA 1279","MIR1279"
"4069",21489.5964576846,0.776949303013292,0.491241667434228,1.58160301643654,0.113740224983419,0.363621540323101,"ENSG00000090382","lysozyme","LYZ"
"8089",81.5133127872918,1.58391659004942,0.726211317909699,2.18106844521304,0.0291783543533928,0.164032026982765,"ENSG00000127337","YEATS domain containing 4","YEATS4"
"10818",195.493796964423,0.562230966822339,0.427721346938906,1.31447955741766,0.188684873062603,0.480458568834072,"ENSG00000166225","fibroblast growth factor receptor substrate 2","FRS2"
"10576",313.042421810757,0.967592346479506,0.478930350646035,2.02031954160831,0.0433502530893085,0.207907129911291,"ENSG00000166226","chaperonin containing TCP1 subunit 2","CCT2"
"117177",71.8441291629953,0.22268168230359,0.608496776332559,0.365953758449968,0.714399581041411,0.888829764301917,"ENSG00000127328","RAB3A interacting protein","RAB3IP"
"101928062",80.5943325335913,1.99559401240729,0.543072445622023,3.67463683435749,0.000238187966701466,0.00602268854933612,"ENSG00000257815","progenitor renewal associated non-coding RNA","PRANCR"
"4848",481.879106460156,0.99274918940395,0.443077110305718,2.2405788209618,0.0250533698597379,0.149693096198827,"ENSG00000111596","CCR4-NOT transcription complex subunit 2","CNOT2"
"27345",15.8083499318265,-0.824031204765174,0.967393025548067,-0.851806021961267,0.394321763479302,0.69302547771091,"ENSG00000135643","potassium calcium-activated channel subfamily M regulatory beta subunit 4","KCNMB4"
"196441",516.999170427218,0.117610979377726,0.396464565955609,0.296649409498288,0.766734184541026,0.910973496818169,"ENSG00000133858","zinc finger C3H1-type containing","ZFC3H1"
"107984529",9.70782262040172,1.0735098138118,1.15234421131104,0.931587804472459,0.351549588139879,NA,NA,NA,NA
"83591",11.4385350329275,-0.463289876106257,1.0457246131171,-0.443032391410663,0.657742305807128,NA,"ENSG00000173451","THAP domain containing 2","THAP2"
"55266",80.983695914232,-0.860861993947623,0.51608709033209,-1.66805566361615,0.095304677373808,0.329468011868516,"ENSG00000139291","transmembrane protein 19","TMEM19"
"23011",1153.25633922254,1.26175055279901,0.394166450731678,3.20106023852833,0.00136922903864883,0.021496253076252,"ENSG00000080371","RAB21, member RAS oncogene family","RAB21"
"64786",701.435229278063,1.82997853367944,0.445202962624565,4.11043655884798,3.94911773671289e-05,0.00156282245107312,"ENSG00000121749","TBC1 domain family member 15","TBC1D15"
"729633",12.5546648449538,0.441764872232251,1.05223276276435,0.419835694026174,0.674605487515844,NA,NA,"MRS2 pseudogene 2","MRS2P2"
"283392",3.42020149586462,2.17898951011835,1.8312389034166,1.18989909293262,0.234086055041896,NA,NA,"TRHDE antisense RNA 1","TRHDE-AS1"
"552889",628.36262949706,0.166246064890793,0.405774924545976,0.409700192974731,0.682025888497018,0.873661969405872,"ENSG00000253719","ataxin 7 like 3B","ATXN7L3B"
"84698",8.18863096377498,-0.332246053130139,1.17259736243884,-0.283341975492009,0.776914703268013,NA,"ENSG00000180881","calcyphosine 2","CAPS2"
"256710",3.02932737264436,-0.985521910746853,1.85989283736022,-0.529881018384705,0.596194427561575,NA,"ENSG00000173401","GLIPR1 like 1","GLIPR1L1"
"11010",826.095472278602,-1.55616114559318,0.43041563953187,-3.61548466799602,0.000299786218350493,0.00705975432509894,"ENSG00000139278","GLI pathogenesis related 1","GLIPR1"
"11103",402.273636201659,-0.455044304731334,0.425473032985301,-1.06950210578224,0.284843480491574,0.59026551664924,"ENSG00000111615","KRR1 small subunit processome component homolog","KRR1"
"22822",80.7804950861897,2.71710887184879,0.574003874721569,4.73360719588656,2.20564389470981e-06,0.00017053579615976,"ENSG00000139289","pleckstrin homology like domain family A member 1","PHLDA1"
"4673",3890.81708744962,1.08150255976025,0.463262935196792,2.3345328917817,0.0195678358537941,0.129317871729422,"ENSG00000187109","nucleosome assembly protein 1 like 1","NAP1L1"
"79738",11.6579669663033,-1.03363925280222,1.01937732208438,-1.01399082597666,0.310587129852388,NA,"ENSG00000179941","Bardet-Biedl syndrome 10","BBS10"
"114882",1324.85956168161,-1.00514865018307,0.434764047793775,-2.31194059233678,0.0207809573657298,0.13306179307037,"ENSG00000091039","oxysterol binding protein like 8","OSBPL8"
"23390",377.25443099597,-0.11462625179151,0.440258597692259,-0.260361188611322,0.794585177803017,0.923884852076943,"ENSG00000186908","zinc finger DHHC-type palmitoyltransferase 17","ZDHHC17"
"89795",3.77942444104838,-1.42508359555249,1.71008310829104,-0.833341718097339,0.404652034414711,NA,"ENSG00000067798","neuron navigator 3","NAV3"
"5074",27.1732624739839,-0.404229062342088,0.806091037670831,-0.501468250422549,0.616041617084854,0.841520901769506,"ENSG00000177425","pro-apoptotic WT1 regulator","PAWR"
"4659",724.722574832262,-0.101541855838873,0.413791209756167,-0.245393941303655,0.80615141976563,0.929255549016293,"ENSG00000058272","protein phosphatase 1 regulatory subunit 12A","PPP1R12A"
"8825",356.370373171118,-0.394515375993552,0.42444734801014,-0.929480129498012,0.352640318277231,0.652457227058207,"ENSG00000111052","lin-7 homolog A, crumbs cell polarity complex component","LIN7A"
"105369869",25.0800783416632,0.149445589573412,0.73661286669379,0.202882132977371,0.839227159682675,0.943232970437064,NA,NA,NA
"29080",396.33054767885,1.82439343590497,0.550533354613323,3.31386540091902,0.000920157903924477,0.015942940286923,"ENSG00000133773","coiled-coil domain containing 59","CCDC59"
"84190",37.3790964189369,-0.708702592096118,0.652295157398311,-1.08647532341462,0.277268752617538,0.58267821445596,"ENSG00000127720","methyltransferase like 25","METTL25"
"160335",38.7810083608304,-0.140079932561224,0.639348051460095,-0.219098083182266,0.826573643898542,0.938077782289274,"ENSG00000179104","transmembrane O-mannosyltransferase targeting cadherins 2","TMTC2"
"91298",43.6843618631968,0.639341350746556,0.650669125840088,0.982590575388211,0.325808984757769,0.62820011875669,"ENSG00000133641","RNA 5'-phosphate and 3'-OH ligase 1","RLIG1"
"80184",44.4376746527245,-0.455720541627415,0.642556711337441,-0.709230070414893,0.478181715828282,0.756047119493983,"ENSG00000198707","centrosomal protein 290","CEP290"
"160418",32.1682311166796,0.00882258794178543,0.705957659325006,0.0124973329848437,0.990028830515935,0.998012332276822,"ENSG00000139324","transmembrane O-mannosyltransferase targeting cadherins 3","TMTC3"
"728084",9.37228311009625,0.599044570884426,1.09567224726464,0.546737012258864,0.584559422236022,NA,"ENSG00000246363","long intergenic non-protein coding RNA 2458","LINC02458"
"1848",1026.94109357355,0.443727734893703,0.375532663067739,1.18159558017903,0.237366208112685,0.539234103212513,"ENSG00000139318","dual specificity phosphatase 6","DUSP6"
"282809",168.988009478319,0.108968567841089,0.500349820808794,0.217784764397329,0.827596815901045,0.938500805128791,"ENSG00000139323","POC1 centriolar protein B","POC1B"
